Nombre de Curso,Star,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Aux,Restricciones,Inicio_Min,Final_Min,Codigo,Nombre_Limpio,Dias_Lista
0962 MATEMATICA PARA COMPUTACION 2,Clase normal,N,PRESENCIAL,T-3,410,15:40,16:30,"['X', None, 'X', None, 'X', None, None]",MARIO GUSTAVO LOPEZ HERNANDEZ,ROBERTO CARLOS GÓMEZ DONIS,Sin restricciones,940,990,0962,MATEMATICA PARA COMPUTACION 2,"['Lunes', 'Miercoles', 'Viernes']"
0962 MATEMATICA PARA COMPUTACION 2,Clase normal,P,PRESENCIAL,T-3,310,17:20,18:10,"['X', None, 'X', None, 'X', None, None]",CARLOS ALBERTO GARRIDO LOPEZ,JULIO ESTUARDO SOLORZANO SOSA,Sin restricciones,1040,1090,0962,MATEMATICA PARA COMPUTACION 2,"['Lunes', 'Miercoles', 'Viernes']"
0964 ORGANIZACION COMPUTACIONAL,Clase normal,A,PRESENCIAL,T-3,316,09:00,10:40,"[None, 'X', None, 'X', None, None, None]",OTTO RENE ESCOBAR LEIVA,,Sin restricciones,540,640,0964,ORGANIZACION COMPUTACIONAL,"['Martes', 'Jueves']"
0964 ORGANIZACION COMPUTACIONAL,Clase normal,B,PRESENCIAL,T-3,315,12:20,14:00,"[None, 'X', None, 'X', None, None, None]",OTTO RENE ESCOBAR LEIVA,,Sin restricciones,740,840,0964,ORGANIZACION COMPUTACIONAL,"['Martes', 'Jueves']"
0964 ORGANIZACION COMPUTACIONAL,Clase normal,C,HÍBRIDA,MEET,VIRTUAL,07:10,10:30,"[None, None, None, None, None, 'X', None]",FERNANDO JOSÉ PAZ GONZÁLEZ,,Sin restricciones,430,630,0964,ORGANIZACION COMPUTACIONAL,['Sabado']
0964 ORGANIZACION COMPUTACIONAL,laboratorio,A,PRESENCIAL,T-3,305,11:30,13:10,"[None, None, None, None, None, 'X', None]",DANIEL ALEXANDER CANO PÉREZ,,Sin restricciones,690,790,0964,ORGANIZACION COMPUTACIONAL,['Sabado']
0964 ORGANIZACION COMPUTACIONAL,laboratorio,B,PRESENCIAL,T-3,309,11:30,13:10,"[None, None, None, None, None, 'X', None]",JOSEPH JEFERSON MARROQUÍN MONROY,,Sin restricciones,690,790,0964,ORGANIZACION COMPUTACIONAL,['Sabado']
0964 ORGANIZACION COMPUTACIONAL,laboratorio,C,PRESENCIAL,T-3,310,11:30,13:10,"[None, None, None, None, None, 'X', None]",BRAYAN HAMLLELO ESTEVEM PRADO MARROQUÍN,,Sin restricciones,690,790,0964,ORGANIZACION COMPUTACIONAL,['Sabado']
0968 INTELIGENCIA ARTIFICIAL 2,Clase normal,A,VIRTUAL,MEET,VIRTUAL,10:40,12:20,"['X', None, None, None, None, None, None]",LUIS FERNANDO ESPINO BARRIOS,,Sin restricciones,640,740,0968,INTELIGENCIA ARTIFICIAL 2,['Lunes']
0969 TELECOMUNICACIONES Y REDES LOCALES,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,15:40,16:30,"[None, None, None, 'X', None, None, None]",JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones,940,990,0969,TELECOMUNICACIONES Y REDES LOCALES,['Jueves']
0969 TELECOMUNICACIONES Y REDES LOCALES,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,15:40,17:20,"[None, 'X', None, None, None, None, None]",JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones,940,1040,0969,TELECOMUNICACIONES Y REDES LOCALES,['Martes']
0969 TELECOMUNICACIONES Y REDES LOCALES,laboratorio,_A,PRESENCIAL,T-1,LAB-ELEC,08:00,13:00,"[None, None, None, None, None, 'X', None]",JOSÉ RODRIGO DE LEÓN VELÁSQUEZ,,Ver Restricciones,480,780,0969,TELECOMUNICACIONES Y REDES LOCALES,['Sabado']
0969 TELECOMUNICACIONES Y REDES LOCALES,laboratorio,_B,PRESENCIAL,T-1,LAB-ELEC,08:00,13:00,"[None, None, None, None, None, 'X', None]",DANILO ESCOBAR CORONADO,,Ver Restricciones,480,780,0969,TELECOMUNICACIONES Y REDES LOCALES,['Sabado']
0970 REDES DE COMPUTADORAS 1,Clase normal,A,VIRTUAL,MEET,VIRTUAL,07:10,10:30,"[None, None, None, 'X', None, None, None]",LUIS FERNANDO ESPINO BARRIOS,,Sin restricciones,430,630,0970,REDES DE COMPUTADORAS 1,['Jueves']
0970 REDES DE COMPUTADORAS 1,Clase normal,N,PRESENCIAL,T-3,404,14:00,17:20,"[None, None, None, None, None, 'X', None]",PEDRO PABLO HERNANDEZ RAMIREZ,,Sin restricciones,840,1040,0970,REDES DE COMPUTADORAS 1,['Sabado']
0970 REDES DE COMPUTADORAS 1,laboratorio,A,PRESENCIAL,T-3,410,12:20,14:00,"[None, None, None, None, None, 'X', None]",CARLOS ROBERTO QUIXTÁN PÉREZ,,Sin restricciones,740,840,0970,REDES DE COMPUTADORAS 1,['Sabado']
0970 REDES DE COMPUTADORAS 1,laboratorio,N,PRESENCIAL,T-3,411,12:20,14:00,"[None, None, None, None, None, 'X', None]",MELANI ALEJANDRA LÓPEZ DE LA ROCA,,Sin restricciones,740,840,0970,REDES DE COMPUTADORAS 1,['Sabado']
0972 INTELIGENCIA ARTIFICIAL 1,Clase normal,A,VIRTUAL,MEET,VIRTUAL,07:10,10:30,"['X', None, None, None, None, None, None]",LUIS FERNANDO ESPINO BARRIOS,,Sin restricciones,430,630,0972,INTELIGENCIA ARTIFICIAL 1,['Lunes']
0972 INTELIGENCIA ARTIFICIAL 1,laboratorio,A,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,"[None, 'X', None, None, None, None, None]",ERICK EDEN SANDOVAL RAMIREZ,,Sin restricciones,1040,1140,0972,INTELIGENCIA ARTIFICIAL 1,['Martes']
0975 REDES DE COMPUTADORAS 2,Clase normal,N,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"[None, 'X', None, None, None, None, None]",ALLAN ALBERTO MORATAYA GÓMEZ,,Sin restricciones,1040,1140,0975,REDES DE COMPUTADORAS 2,['Martes']
0975 REDES DE COMPUTADORAS 2,Clase normal,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, None, None, 'X', None, None, None]",ALLAN ALBERTO MORATAYA GÓMEZ,,Sin restricciones,1140,1240,0975,REDES DE COMPUTADORAS 2,['Jueves']
0975 REDES DE COMPUTADORAS 2,laboratorio,N,PRESENCIAL,T-3,114,12:20,14:00,"[None, None, None, None, None, 'X', None]",EDUARDO TOMÁS IXÉN RUCUCH,,Sin restricciones,740,840,0975,REDES DE COMPUTADORAS 2,['Sabado']
0980 PROYECTOS DE COMPUTACION APLICADA A I.E.,Clase normal,P,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",JOSE ANIBAL SILVA DE LOS ANGELES,,Sin restricciones,1190,1240,0980,PROYECTOS DE COMPUTACION APLICADA A I.E.,"['Lunes', 'Miercoles', 'Viernes']"
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,14:00,14:50,"['X', None, None, None, None, None, None]",SERGIO LEONEL GOMEZ BRAVO,,Sin restricciones,840,890,0991,LENGUAJES DE PROGRAMACION APLICADOS A I.E.,['Lunes']
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,13:10,14:50,"[None, None, 'X', None, None, None, None]",SERGIO LEONEL GOMEZ BRAVO,,Sin restricciones,790,890,0991,LENGUAJES DE PROGRAMACION APLICADOS A I.E.,['Miercoles']
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,Clase normal,P,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",EDGAR FRANCISCO RODAS ROBLEDO,,Sin restricciones,1140,1190,0991,LENGUAJES DE PROGRAMACION APLICADOS A I.E.,"['Lunes', 'Miercoles', 'Viernes']"
0991 LENGUAJES DE PROGRAMACION APLICADOS A I.E.,Clase normal,Q,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",WALTER JACOBO GALICIA GARCIA,,Sin restricciones,1190,1240,0991,LENGUAJES DE PROGRAMACION APLICADOS A I.E.,"['Lunes', 'Miercoles', 'Viernes']"
1023 DIPLOMADO EN ACONDICIONAMIENTO DEL AGUA EN LA INDUSTRIA,Clase normal,A,VIRTUAL,MEET,VIRTUAL,08:00,13:00,"[None, None, None, None, None, 'X', None]",JORGE LUIS PALACIOS PINTO,,Sin restricciones,480,780,1023,DIPLOMADO EN ACONDICIONAMIENTO DEL AGUA EN LA INDUSTRIA,['Sabado']
1025 DIPLOMADO EN ADMINISTRACION DE LA CALIDAD,Clase normal,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,"[None, 'X', None, 'X', None, None, None]",PABLO RENÉ LEÓN MARQUEZ,,Sin restricciones,1090,1240,1025,DIPLOMADO EN ADMINISTRACION DE LA CALIDAD,"['Martes', 'Jueves']"
1034 DIPLOMADO EN ADMINISTRACION DE LA CALIDAD EN LA INDUSTRIA ALIMENTICIA,Clase normal,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,"[None, 'X', None, 'X', None, None, None]",ANA PAOLA MÉNDEZ DE LEÓN,,Sin restricciones,1090,1240,1034,DIPLOMADO EN ADMINISTRACION DE LA CALIDAD EN LA INDUSTRIA ALIMENTICIA,"['Martes', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,1,PRESENCIAL,T-3,212,07:10,08:00,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,430,480,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,10,PRESENCIAL,T-3,413,08:00,08:50,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,480,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,11,PRESENCIAL,T-3,312,09:00,09:50,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,540,590,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,12,PRESENCIAL,T-3,413,09:00,09:50,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,540,590,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,13,PRESENCIAL,T-3,212,09:00,09:50,"['X', 'X', None, 'X', 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,540,590,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Jueves', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,14,PRESENCIAL,T-3,407,09:50,10:40,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,590,640,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,15,PRESENCIAL,T-3,209,09:50,10:40,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,590,640,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,16,PRESENCIAL,T-7,103,09:50,10:40,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,590,640,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,17,PRESENCIAL,T-7,106,09:50,10:40,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,590,640,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,18,PRESENCIAL,T-3,413,09:50,10:40,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,590,640,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,19,PRESENCIAL,T-3,213,09:50,10:40,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,590,640,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,2,PRESENCIAL,T-3,213,07:10,08:50,"['X', None, 'X', None, None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,430,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Miercoles']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,20,PRESENCIAL,T-3,315,10:40,11:30,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,640,690,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,21,PRESENCIAL,T-3,407,10:40,11:30,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,640,690,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,22,PRESENCIAL,T-3,412,10:40,11:30,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,640,690,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,23,PRESENCIAL,T-3,413,10:40,11:30,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,640,690,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,24,PRESENCIAL,T-3,315,11:30,12:20,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,690,740,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,25,PRESENCIAL,T-3,407,11:30,12:20,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,690,740,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,26,PRESENCIAL,T-3,412,11:30,12:20,"[None, 'X', 'X', 'X', 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,690,740,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Martes', 'Miercoles', 'Jueves', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,27,PRESENCIAL,T-3,413,11:30,12:20,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,690,740,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,28,PRESENCIAL,T-3,311,12:20,13:10,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,740,790,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,29,PRESENCIAL,T-3,312,12:20,13:10,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,740,790,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,3,PRESENCIAL,T-3,215,07:10,08:00,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,430,480,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,30,PRESENCIAL,T-3,314,12:20,13:10,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,740,790,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,31,PRESENCIAL,T-3,412,12:20,13:10,"['X', 'X', None, 'X', 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,740,790,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Jueves', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,32,PRESENCIAL,T-3,311,13:10,14:00,"['X', 'X', None, 'X', 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,790,840,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Jueves', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,33,PRESENCIAL,T-3,311,14:00,14:50,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,840,890,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,34,PRESENCIAL,T-3,313,14:00,14:50,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,840,890,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,35,PRESENCIAL,T-3,412,14:00,15:40,"[None, 'X', None, None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,840,940,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Martes', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,36,PRESENCIAL,T-3,314,14:00,15:40,"['X', None, 'X', None, None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,840,940,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Miercoles']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,37,PRESENCIAL,T-3,413,14:00,15:40,"['X', 'X', 'X', 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,840,940,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,38,PRESENCIAL,T-3,413,15:40,16:30,"['X', None, 'X', None, None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,940,990,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Miercoles']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,39,PRESENCIAL,T-7,103,15:40,17:20,"[None, 'X', None, 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,940,1040,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Martes', 'Jueves']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,4,PRESENCIAL,T-3,311,07:10,08:00,"['X', None, 'X', 'X', 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,430,480,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Miercoles', 'Jueves', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,40,PRESENCIAL,T-7,103,15:40,17:20,"['X', None, 'X', None, None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,940,1040,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Miercoles']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,41,PRESENCIAL,T-7,106,08:00,08:50,"[None, None, 'X', None, None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,480,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,['Miercoles']
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,42,PRESENCIAL,T-7,103,08:00,08:50,"[None, None, None, 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,480,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,['Jueves']
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,43,PRESENCIAL,T-7,103,09:00,09:50,"[None, None, None, 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,540,590,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,['Jueves']
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,44,PRESENCIAL,T-7,103,12:20,13:10,"[None, None, None, 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,740,790,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,['Jueves']
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,45,PRESENCIAL,T-7,103,13:10,14:00,"[None, None, None, 'X', None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,790,840,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,['Jueves']
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,5,PRESENCIAL,T-3,312,07:10,08:00,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,430,480,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,6,PRESENCIAL,T-3,213,07:10,08:50,"[None, 'X', None, None, None, None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,430,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,['Martes']
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,7,PRESENCIAL,T-3,214,08:00,08:50,"[None, None, None, 'X', 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,480,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Jueves', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,8,PRESENCIAL,T-3,311,08:00,08:50,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,480,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1035 DIPLOMADO EN MATEMATICAS DE INGENIERIA,Clase normal,9,PRESENCIAL,T-3,412,08:00,08:50,"['X', 'X', 'X', None, 'X', None, None]",JORGE MARCELO IXQUIAC CABRERA,,Sin restricciones,480,530,1035,DIPLOMADO EN MATEMATICAS DE INGENIERIA,"['Lunes', 'Martes', 'Miercoles', 'Viernes']"
1056 DIPLOMADO SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL,Clase normal,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,"[None, 'X', None, 'X', None, None, None]",BRENDA IZABEL MIRANDA CONSUEGRA,,Sin restricciones,1090,1240,1056,DIPLOMADO SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL,"['Martes', 'Jueves']"
1059 DIPLOMADO BUENAS PRACTICAS DE MAN EN LA IND FARMA Y ALIMENTICIA,Clase normal,N,VIRTUAL,MEET,VIRTUAL,14:00,19:00,"[None, None, None, None, None, 'X', None]",ANA PAOLA MÉNDEZ DE LEÓN,,Sin restricciones,840,1140,1059,DIPLOMADO BUENAS PRACTICAS DE MAN EN LA IND FARMA Y ALIMENTICIA,['Sabado']
1060 DIPLOMADO CADENA DE SUMISTROS,Clase normal,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,"['X', None, 'X', None, None, None, None]",BRENDA IZABEL MIRANDA CONSUEGRA,,Sin restricciones,1090,1240,1060,DIPLOMADO CADENA DE SUMISTROS,"['Lunes', 'Miercoles']"
1065 DIPLOMADO ADMINISTRACION Y COMPETENCIAS,Clase normal,N,VIRTUAL,MEET,VIRTUAL,13:10,18:10,"[None, None, None, None, None, 'X', None]",JORGE ALEJANDRO AREVALO VALDEZ,,Sin restricciones,790,1090,1065,DIPLOMADO ADMINISTRACION Y COMPETENCIAS,['Sabado']
1071 DIPLOMADO MANTENIMIENTO INDUSTRIAL,Clase normal,N,VIRTUAL,MEET,VIRTUAL,16:30,17:20,"['X', 'X', 'X', 'X', 'X', None, None]",ESTUARDO AUGUSTO GARRIDO CHINCHILLA,,Sin restricciones,990,1040,1071,DIPLOMADO MANTENIMIENTO INDUSTRIAL,"['Lunes', 'Martes', 'Miercoles', 'Jueves', 'Viernes']"
1074 DIPLOMADO EN LIDERAZGO DEL TALENTO HUMANO,Clase normal,N,VIRTUAL,MEET,VIRTUAL,14:50,17:20,"[None, 'X', None, 'X', None, None, None]",CARLOS ALBERTO ARIAS LARA,,Sin restricciones,890,1040,1074,DIPLOMADO EN LIDERAZGO DEL TALENTO HUMANO,"['Martes', 'Jueves']"
1076 DIPLOMADO EN GESTION GERENCIAL DE OPERACIONES,Clase normal,N,VIRTUAL,MEET,VIRTUAL,18:10,20:40,"[None, 'X', None, 'X', None, None, None]",ANDRES MANUEL REMIS SALGUERO,,Sin restricciones,1090,1240,1076,DIPLOMADO EN GESTION GERENCIAL DE OPERACIONES,"['Martes', 'Jueves']"
